,timestamp(ms),acceleration_x(g),acceleration_y(g),acceleration_z(g),roll(rad),pitch(rad),yaw(rad),angular_velocity_x(rad/sec),angular_velocity_y(rad/sec),angular_velocity_z(rad/sec),shake,derived1,derived2,derived8
485,1396949208632,-0.0951,0.088,-0.1249,-0.2471,0.3337,-0.5281,0.0197,0.0197,-0.0622,1.0,0.308,0.0591,1.35702110272
490,1396949209129,-0.5234,1.1056,-0.9287,2.5809,1.094,2.0662,7.568,7.568,-8.2387,1.0,2.5577,22.704,20.7834285568
491,1396949209228,3.0718,0.4275,3.0359,-0.5467,1.2667,-0.6215,-20.6227,-20.6227,10.5693,1.0,6.5352,61.8681,37.7958636484
492,1396949209327,-2.051,1.6061,-6.2335,0.7118,1.4398,-2.2909,10.1708,10.1708,-11.8808,1.0,9.8906,30.5124,29.8543674801
493,1396949209427,1.4991,1.5851,1.5035,2.1021,1.0447,2.6833,-11.188,-11.188,9.5577,1.0,4.5877,33.564,26.9646166146
494,1396949209525,-0.3888,3.9435,1.6216,0.0322,0.2968,-0.8983,7.2726,7.2726,-6.0687,1.0,5.9539,21.8178,17.4508475304
495,1396949209625,0.7589,0.4023,1.8921,-0.135,0.9031,-0.8739,-3.4652,-3.4652,1.4931,1.0,3.0533,10.3956,9.11288114446
496,1396949209724,0.1227,0.0586,-0.2651,-0.0908,0.7038,-0.8655,-1.5773,-1.5773,0.615,1.0,0.4464,4.7319,4.27190428754
505,1396949210618,0.7333,1.6956,0.9152,1.4866,0.9051,3.0874,-6.1494,-6.1494,7.5479,1.0,3.3441,18.4482,19.0559970846
506,1396949210718,-2.5891,3.6073,-0.033,-0.2193,1.0866,-1.1507,5.3013,5.3013,-10.6538,1.0,6.2294,15.9039,19.9243168907
507,1396949210817,-0.2745,0.8348,-0.6129,1.5666,0.928,3.0916,3.1379,3.1379,-3.5587,1.0,1.7222,9.4137,12.345932272
508,1396949210916,3.1776,3.293,0.6663,-0.3461,0.9287,-0.8476,-6.1369,-6.1369,-2.2527,1.0,7.1369,18.4107,15.7132647749
509,1396949211015,0.3862,-0.0735,0.1167,-0.1957,1.0525,-1.0182,-1.328,-1.328,0.4998,1.0,0.5764,3.984,4.61992960052
510,1396949211115,0.118,0.1546,0.109,-0.1969,0.9339,-0.9129,-0.7119,-0.7119,0.4964,1.0,0.3816,2.1357,3.38915320651
521,1396949212207,2.484,2.1539,0.7323,1.5307,0.9962,-3.0267,-6.3584,-6.3584,10.1097,1.0,5.3702,19.0752,22.4520877193
522,1396949212307,-0.8472,0.236,-1.9204,0.0366,1.1443,-1.3448,6.4263,6.4263,-9.7469,1.0,3.0036,19.2789,17.9644399566
523,1396949212406,5.7949,3.5887,2.6255,1.8252,0.8042,2.9224,0.8863,0.8863,-0.7768,1.0,12.0091,2.6589,14.3307155
524,1396949212505,-4.3275,0.9954,-6.3262,-0.3406,0.5385,-0.617,-2.4352,-2.4352,-6.7679,1.0,11.6491,7.3056,16.8189321083
525,1396949212604,0.1361,-0.0176,0.116,-0.4017,0.7564,-0.6304,0.7662,0.7662,0.4408,1.0,0.2697,2.2986,3.13799024155
536,1396949213697,-2.5319,2.2869,-0.9129,-1.4165,0.2982,0.886,12.4639,12.4639,-0.5059,1.0,5.7317,37.3917,23.7664037573
537,1396949213796,-1.3741,2.3719,0.6229,3.0436,0.6249,2.4154,-1.359,-1.359,-11.2717,1.0,4.3689,4.077,20.3293383983
538,1396949213896,0.2642,3.5835,0.3417,1.4838,0.9073,-2.6424,-9.3688,-9.3688,5.2139,1.0,4.1894,28.1064,22.8813909024
539,1396949213995,1.0667,5.4913,-1.4752,-0.0942,0.2714,-0.5958,-1.8214,-1.8214,14.6829,1.0,8.0332,5.4642,21.6537221954
540,1396949214094,-2.9613,0.3145,-3.9648,-1.4408,0.8657,0.9358,22.0851,22.0851,-6.0623,1.0,7.2406,66.2553,40.0168648417
541,1396949214193,2.3082,3.143,1.7968,2.0515,0.2847,2.9103,-9.0583,-9.0583,0.4147,1.0,7.248,27.1749,22.357149368
542,1396949214293,-0.6271,4.4158,1.4074,0.7139,0.7468,-1.8092,-18.4693,-18.4693,9.6838,1.0,6.4503,55.4079,35.8036774612
543,1396949214393,-1.6008,4.8706,-5.6224,-0.1094,0.3103,-0.1284,8.731,8.731,6.3554,1.0,12.0938,26.193,22.0441974885
544,1396949214492,-3.2838,2.9474,-1.3794,-2.962,0.9115,2.2003,22.0758,22.0758,-12.1763,1.0,7.6106,66.2274,44.207280814
545,1396949214591,-0.1336,3.7049,0.3005,1.6758,0.2425,-3.1266,-10.9176,-10.9176,0.0647,1.0,4.139,32.7528,24.2043203419
546,1396949214690,0.5857,5.1454,-0.2333,0.6588,0.4566,-1.4799,-14.1074,-14.1074,13.7925,1.0,5.9644,42.3222,32.0334690709
547,1396949214789,-3.0119,0.2026,-1.5951,-0.3758,0.9288,0.0185,12.7262,12.7262,3.3006,1.0,4.8096,38.1786,23.0350377914
548,1396949214889,-0.0535,2.9002,1.5113,2.055,0.3027,2.5319,3.0138,3.0138,-10.4619,1.0,4.465,9.0414,19.4571715298
549,1396949214988,0.3116,4.907,-0.0648,1.323,0.2758,-2.7518,-10.4334,-10.4334,11.6225,1.0,5.2834,31.3002,28.0507265175
550,1396949215087,-0.0512,0.2854,-3.7851,0.1467,0.6394,-0.8794,-0.8078,-0.8078,10.1106,1.0,4.1217,2.4234,15.6366253281
551,1396949215187,-0.1671,-0.0534,1.7067,-0.2148,1.1684,-0.3525,0.5183,0.5183,2.4451,1.0,1.9272,1.5549,6.00399528369
552,1396949215286,0.2746,-0.3012,0.109,-0.0605,1.0073,-0.3558,-1.2664,-1.2664,0.6639,1.0,0.6848,3.7992,3.75556212007
566,1396949216677,2.2684,2.6624,-0.9762,1.3058,0.4612,3.1144,-2.9209,-2.9209,1.8793,1.0,5.907,8.7627,13.0509684781
567,1396949216776,0.9953,7.9313,-6.1155,-0.0305,0.2201,-0.8793,-8.4488,-8.4488,26.6753,1.0,15.0421,25.3464,40.4234935822
568,1396949216875,-2.6614,1.7559,0.666,-1.4069,0.9312,0.8013,17.0251,17.0251,-2.7092,1.0,5.0833,51.0753,30.6257372043
569,1396949216974,-0.158,3.566,-0.1463,2.3437,0.8122,2.7464,-5.6864,-5.6864,-8.5909,1.0,3.8703,17.0592,21.2422867954
570,1396949217074,1.3516,5.7277,0.2411,0.4389,0.8728,-1.851,-15.8906,-15.8906,17.1336,1.0,7.3204,47.6718,37.3118525433
571,1396949217173,-0.3182,-0.5616,-1.0433,-0.2509,0.5157,-0.3978,8.8244,8.8244,3.0578,1.0,1.9231,26.4732,15.2399771823
572,1396949217272,0.6782,0.2064,1.4266,-0.2544,0.9618,-0.2973,1.2544,1.2544,-1.4986,1.0,2.3112,3.7632,5.42877879876
573,1396949217372,0.3394,0.2393,-0.48,-0.2015,0.8437,-0.4342,-0.8477,-0.8477,0.0537,1.0,1.0587,2.5431,3.31414099735
809,1396949240811,1.3404,1.8306,0.4221,1.3599,0.278,1.7721,0.0045,0.0045,-2.5598,1.0,3.5931,0.0135,8.27760706363
810,1396949240911,-0.5769,3.076,-0.6735,0.8986,1.0917,2.9224,-7.3444,-7.3444,18.5958,1.0,4.3264,22.0332,29.41384358
811,1396949241010,-0.2841,1.1426,-0.7651,1.1341,0.7715,2.3904,5.152,5.152,-12.0808,1.0,2.1918,15.456,19.8080137527
812,1396949241109,3.7549,2.2804,-0.2379,1.3152,0.4827,2.0433,-4.9099,-4.9099,13.6194,1.0,6.2732,14.7297,23.5280807457
813,1396949241208,-2.2314,0.6836,-3.6298,0.22,0.8674,-2.1611,-0.597,-0.597,-0.8943,1.0,6.5448,1.791,8.79368447356
814,1396949241308,-0.1531,-0.1281,0.1332,0.1766,1.0202,-2.0743,-0.9428,-0.9428,2.2103,1.0,0.4144,2.8284,6.09239384519
824,1396949242301,3.6765,1.5613,0.4044,1.4517,0.3148,2.0052,-2.3974,-2.3974,1.5342,1.0,5.6422,7.1922,11.5078048347
825,1396949242401,-5.7636,1.705,-2.1242,0.4027,1.1188,-2.3926,-8.2075,-8.2075,2.6528,1.0,9.5928,24.6225,22.1953666042
826,1396949242500,0.8143,1.5266,-0.0574,1.4422,0.6984,2.2805,6.2575,6.2575,-7.9515,1.0,2.3983,18.7725,18.049266825
827,1396949242599,-0.2586,2.9218,0.238,0.6781,1.2522,-2.8767,-8.5784,-8.5784,15.4718,1.0,3.4184,25.7352,27.4108503942
828,1396949242699,0.4468,0.4029,-0.07,0.1292,1.0665,-2.1196,3.4893,3.4893,-1.7552,1.0,0.9197,10.4679,9.15846468673
829,1396949242798,0.2897,0.4101,0.3039,-0.0293,0.9042,-1.6456,-4.7981,-4.7981,4.5218,1.0,1.0037,14.3943,11.3201624348
849,1396949244784,2.6778,1.9819,-0.0017,1.228,1.2232,2.5977,-3.948,-3.948,14.9041,1.0,4.6614,11.844,24.2959250605
850,1396949244883,-1.6199,0.7706,-1.7331,-0.2452,1.1578,-2.2176,1.9034,1.9034,-10.6528,1.0,4.1236,5.7102,17.102530606
851,1396949244983,5.4146,1.3383,0.3612,1.3567,0.7798,2.1757,1.9588,1.9588,-0.2549,1.0,7.1141,5.8764,12.6832865448
852,1396949245082,-4.7618,2.5218,-1.1609,-0.6143,0.9625,-1.3648,-7.9844,-7.9844,6.987,1.0,8.4445,23.9532,21.7321118083
853,1396949245181,0.4204,0.048,-0.2162,-0.5895,1.1317,-1.4618,2.4153,2.4153,0.2055,1.0,0.6846,7.2459,7.08009199444
854,1396949245281,0.2103,0.125,0.5093,-0.6717,1.1497,-1.1216,-0.7869,-0.7869,1.8539,1.0,0.8446,2.3607,5.67027116094
904,1396949250247,-0.3816,3.4288,0.562,1.1775,1.281,2.8694,-8.1293,-8.1293,16.7721,1.0,4.3724,24.3879,29.1574137907
905,1396949250346,-0.6325,0.6635,-1.3524,0.1354,1.183,-2.4766,5.6365,5.6365,-9.677,1.0,2.6484,16.9095,17.9661193807
906,1396949250445,5.2266,2.3888,1.9211,1.5247,1.2483,2.4364,-5.8539,-5.8539,14.081,1.0,9.5365,17.5617,27.6029815381
907,1396949250544,0.1676,0.7209,-3.3115,-0.439,0.7844,-1.4939,4.8427,4.8427,-4.6965,1.0,4.2,14.5281,14.4147537062
908,1396949250644,0.3465,-0.0323,0.6689,-0.3958,0.9795,-1.3147,-0.7064,-0.7064,0.8713,1.0,1.0477,2.1192,4.76959234212
909,1396949250743,-0.1562,0.0787,-0.1807,-0.3662,0.8587,-1.2486,-1.1054,-1.1054,0.1085,1.0,0.4156,3.3162,4.29201723928
915,1396949251340,3.7284,1.2564,1.3728,1.9175,1.0074,1.8085,3.1642,3.1642,-5.1277,1.0,6.3576,9.4926,15.7061295376
916,1396949251438,-4.2631,2.378,-1.4364,-0.6054,1.0153,-1.4496,-10.7069,-10.7069,9.2652,1.0,8.0775,32.1207,25.910334248
917,1396949251539,0.9698,2.6002,-0.249,1.4267,1.1499,2.3969,7.9212,7.9212,-10.9339,1.0,3.819,23.7636,23.4136004274
918,1396949251638,-0.4297,3.844,0.4541,-0.9176,1.3718,-1.4153,-7.4549,-7.4549,17.2702,1.0,4.7278,22.3647,27.8331111393
919,1396949251736,0.7129,0.3153,-0.3619,-0.3208,0.6306,-1.5309,-0.524,-0.524,0.1172,1.0,1.3901,1.572,4.09198396887
920,1396949251836,0.4441,-0.2355,0.46,0.2074,0.1298,-1.253,-7.2156,-7.2156,3.2206,1.0,1.1396,21.6468,12.972146849
921,1396949251935,-0.4024,0.3388,-1.7664,0.1516,0.0911,-1.0463,3.6321,3.6321,-0.6041,1.0,2.5076,10.8963,8.30402922668
1169,1396949276566,-0.2603,3.5089,-0.2857,0.1523,0.9041,-1.9771,-14.4923,-14.4923,14.0504,1.0,4.0549,43.4769,31.4125102622
1170,1396949276665,-0.0454,-0.0288,0.1644,-0.202,0.5694,-1.4351,-1.0666,-1.0666,2.0953,1.0,0.2386,3.1998,4.96124135805
1171,1396949276765,0.1823,-0.0051,0.141,-0.1626,0.4603,-1.365,0.5565,0.5565,0.0626,1.0,0.3284,1.6695,3.00791737254
1481,1396949307554,3.1292,1.0114,0.5558,-0.5154,0.9583,-1.8674,-9.9065,-9.9065,11.7504,1.0,4.6964,29.7195,24.9615496881
1482,1396949307653,-1.127,0.5857,-2.7664,-0.0669,1.297,-2.6287,6.4624,6.4624,-7.9277,1.0,4.4791,19.3872,19.1351319502
1483,1396949307752,3.9082,1.326,2.6517,-0.2356,1.2886,-2.3244,-9.7929,-9.7929,12.1903,1.0,7.8859,29.3787,27.2041614008
1484,1396949307851,-3.6929,2.0486,-2.077,-0.3949,0.343,-1.7632,1.9708,1.9708,-2.2394,1.0,7.8185,5.9124,10.7826221814
1485,1396949307951,0.0577,-0.1073,0.3147,-0.2591,0.3013,-1.6869,-2.0956,-2.0956,0.7642,1.0,0.4797,6.2868,5.64532777171
1896,1396949348771,0.4956,6.9115,-1.9896,1.2796,0.6894,2.4793,-6.7355,-6.7355,19.5313,1.0,9.3967,20.2065,33.3878196297
1897,1396949348869,-4.7052,-0.0543,-7.2834,-0.3198,0.679,-1.5467,5.5636,5.5636,-3.4002,1.0,12.0429,16.6908,19.7880890881
1898,1396949348969,-0.9742,3.0768,0.0386,1.2869,0.969,2.6635,7.027,7.027,-13.6076,1.0,4.0896,21.081,24.9970285912
1899,1396949349068,5.6651,6.164,-1.6594,0.5128,1.2064,-2.6568,-3.7476,-3.7476,28.4014,1.0,13.4885,11.2428,41.8024133518
1900,1396949349168,0.3501,-0.0773,-0.6506,-0.2727,0.6238,-1.2286,1.1355,1.1355,2.3093,1.0,1.078,3.4065,5.68070403098
1901,1396949349267,0.447,0.0055,0.3587,-0.2239,0.6137,-1.0012,-0.3147,-0.3147,1.7891,1.0,0.8112,0.9441,4.25557792148
2121,1396949371117,-0.428,2.8803,0.5992,1.0176,1.1594,-1.6328,-7.4928,-7.4928,-11.6634,1.0,3.9075,22.4784,22.5408775742
2122,1396949371217,1.3993,-0.4229,-3.0652,0.7632,0.5707,-1.5017,5.9468,5.9468,3.6002,1.0,4.8874,17.8404,15.3797696154
2123,1396949371316,-3.1109,2.7393,2.0922,1.5061,1.3103,-2.1209,5.2247,5.2247,1.0291,1.0,7.9424,15.6741,17.0406042891
2124,1396949371415,3.9059,-0.2521,-3.0848,0.5962,0.3132,-1.5499,-10.3607,-10.3607,-1.8001,1.0,7.2428,31.0821,22.2052368123
2125,1396949371514,-0.0085,0.0024,-0.1949,0.4327,0.3563,-1.5196,0.4722,0.4722,0.1288,1.0,0.2058,1.4166,3.18379937131
2126,1396949371614,0.0984,-0.0471,0.4975,0.2606,0.406,-1.5553,-0.5597,-0.5597,0.4383,1.0,0.643,1.6791,3.63600489447
2140,1396949373006,-1.5066,-0.2178,-1.4718,-0.5876,0.5663,-1.6485,3.8145,3.8145,-5.0716,1.0,3.1962,11.4435,12.3240063615
2141,1396949373103,-0.1305,1.3796,-0.6528,-0.5213,1.4389,-2.3285,4.4562,4.4562,-8.2609,1.0,2.1629,13.3686,16.2107999518
2142,1396949373202,0.6155,2.2053,-0.46,1.5783,0.9479,1.3665,0.7513,0.7513,-4.5805,1.0,3.2808,2.2539,10.9301495423
2143,1396949373302,1.9497,3.4082,0.0993,1.3104,1.1978,1.6162,-3.4694,-3.4694,11.7667,1.0,5.4572,10.4082,20.8007987586
2144,1396949373401,-4.2464,5.442,-1.6364,-0.8065,0.0326,-1.9669,-7.745,-7.745,15.5727,1.0,11.3248,23.235,28.9388995294
2145,1396949373500,-1.054,-0.2197,-0.6171,-0.7221,-0.2638,-1.9245,1.5518,1.5518,-0.3077,1.0,1.8908,4.6554,6.36740877214
2146,1396949373600,0.014,-0.0047,0.169,-0.7218,-0.1588,-1.9049,0.9535,0.9535,-0.2173,1.0,0.1877,2.8605,4.32099311915
2160,1396949374990,-1.5623,-1.4619,-0.9028,-0.7275,0.5785,-2.1626,1.6333,1.6333,-1.7,1.0,3.927,4.8999,8.65886418091
2161,1396949375089,-2.7695,1.6375,-1.8777,-1.0217,1.4844,-2.2273,8.6149,8.6149,-12.0888,1.0,6.2847,25.8447,25.6217265512
2162,1396949375189,2.2915,5.689,-1.1661,1.6564,0.6661,0.9972,-4.6464,-4.6464,-1.9453,1.0,9.1466,13.9392,16.4156361456
2163,1396949375288,-2.329,8.6006,0.0248,-1.2316,0.9843,-2.0037,-9.8286,-9.8286,21.813,1.0,10.9544,29.4858,38.9952194012
2164,1396949375388,-7.0849,1.0194,-6.2435,-1.0267,-0.5215,-2.2463,-6.1278,-6.1278,2.619,1.0,14.3478,18.3834,22.3458474018
2165,1396949375487,-3.4423,5.2371,-1.1387,-1.1898,0.6138,-2.0929,10.9231,10.9231,-18.3565,1.0,9.8181,32.7693,34.2576587454
2166,1396949375586,0.3021,6.072,-0.0646,1.592,1.0458,0.9875,-5.9942,-5.9942,-6.1432,1.0,6.4387,17.9826,20.1741447917
2167,1396949375686,0.5264,7.6874,0.5253,-1.4963,0.9004,-1.9559,-5.1022,-5.1022,21.9791,1.0,8.7391,15.3066,35.2091035445
2168,1396949375786,-4.8193,1.8229,-5.9173,-1.0343,-0.515,-2.2493,-0.6285,-0.6285,2.1384,1.0,12.5595,1.8855,13.9605803449
2169,1396949375885,-4.5255,1.8746,-2.524,-1.0306,0.1737,-2.1198,9.3889,9.3889,-13.0562,1.0,8.9241,28.1667,27.4562186325
2170,1396949375984,-0.8425,5.7186,-0.482,2.11,1.2739,0.5298,1.4562,1.4562,-12.7542,1.0,7.0431,4.3686,22.6334799558
2171,1396949376083,2.1709,7.2754,-1.0082,1.5735,1.4664,0.9507,6.3048,6.3048,18.9749,1.0,10.4545,18.9144,32.6150247661
2172,1396949376182,-4.2952,1.2912,-6.0045,-0.8568,-0.2644,-2.3419,-4.5394,-4.5394,2.9321,1.0,11.5909,13.6182,18.0153477937
2173,1396949376281,-1.8348,-0.6172,-1.1589,-0.9002,-0.1084,-2.2477,2.3503,2.3503,-2.5366,1.0,3.6109,7.0509,9.69367561369
2174,1396949376381,-0.036,0.7516,0.668,-0.7734,0.4547,-2.1297,2.9306,2.9306,-2.9504,1.0,1.4556,8.7918,9.45139742791
2175,1396949376481,0.3003,0.6677,0.1884,-0.5696,0.641,-2.2145,0.632,0.632,-0.7456,1.0,1.1564,1.896,5.34501956858
2191,1396949378070,1.7848,2.9978,1.8502,1.7546,1.1608,1.1203,-5.7625,-5.7625,2.1573,1.0,6.6328,17.2875,16.4149309746
2192,1396949378168,-2.0765,6.0683,-0.2333,-0.8435,0.2696,-2.0713,-8.9417,-8.9417,10.4379,1.0,8.3781,26.8251,25.9992685885
2193,1396949378268,-2.3981,-0.401,-0.6299,-0.8706,0.7049,-2.2532,4.0893,4.0893,-9.8883,1.0,3.429,12.2679,17.7956351708
2194,1396949378367,4.5637,3.0943,1.7522,-0.3292,1.3583,-3.0971,-3.5606,-3.5606,8.3636,1.0,9.4102,10.6818,20.3325772832
2195,1396949378466,-6.7345,0.564,-4.0466,-0.7143,0.1316,-2.2141,3.1848,3.1848,-3.4998,1.0,11.3451,9.5544,16.640866102
2196,1396949378566,0.0539,-0.0499,-0.4004,-0.718,0.2939,-2.1565,1.4703,1.4703,-0.4434,1.0,0.5042,4.4109,5.70155015105
2206,1396949379559,0.8997,1.4856,0.4748,1.4441,1.4874,1.4377,-4.0834,-4.0834,2.6939,1.0,2.8601,12.2502,12.5419657015
2207,1396949379658,1.6213,4.7095,-0.9202,-0.7416,0.0654,-1.9116,-5.6435,-5.6435,4.8551,1.0,7.251,16.9305,17.1255050174
2208,1396949379757,-2.3361,0.5704,0.287,-0.98,0.8559,-2.0867,2.4899,2.4899,-11.935,1.0,3.1935,7.4697,18.7880044198
2209,1396949379856,0.8147,3.4128,0.5433,0.5824,1.2308,2.1899,-2.2359,-2.2359,3.9468,1.0,4.7708,6.7077,12.6108541791
2210,1396949379956,-1.2053,7.4757,0.3793,-0.5387,-0.0038,-2.0654,-3.6789,-3.6789,-3.8256,1.0,9.0603,11.0367,16.647485031
2211,1396949380055,-0.7274,0.1456,0.9119,-0.6694,0.2194,-2.0173,0.7035,0.7035,-1.6213,1.0,1.7849,2.1105,5.9838496839
2212,1396949380155,0.452,0.0843,0.425,-0.6211,0.2878,-2.0667,-0.4987,-0.4987,0.2142,1.0,0.9613,1.4961,4.33880608201
2242,1396949383135,-1.8931,1.2518,0.1429,-0.6951,0.8479,-2.3726,-5.2175,-5.2175,8.8849,1.0,3.2878,15.6525,17.7389268471
2243,1396949383233,-0.8321,-0.199,-0.0888,-0.6943,0.7034,-2.3342,1.3645,1.3645,-0.684,1.0,1.1199,4.0935,6.6393949424
2244,1396949383333,1.6414,0.6212,0.7283,-0.5119,1.0585,-2.5846,2.1757,2.1757,-2.4046,1.0,2.9909,6.5271,9.96018611391
2245,1396949383432,-1.8475,-0.1929,-1.2843,-0.6851,0.6455,-2.2642,-0.8547,-0.8547,0.0924,1.0,3.3247,2.5641,7.06534919995
2246,1396949383532,0.2027,0.044,0.0213,-0.6774,0.6767,-2.2562,-0.3325,-0.3325,-0.3291,1.0,0.268,0.9975,4.39276195896
2247,1396949383631,-0.061,0.0181,-0.0187,-0.6871,0.6607,-2.252,0.0117,0.0117,0.2173,1.0,0.0978,0.0351,3.88404872842
2261,1396949385021,2.2991,1.9629,-0.1115,-1.1166,1.044,-2.1959,-4.4923,-4.4923,13.8149,1.0,4.3735,13.4769,22.5872956084
2262,1396949385120,0.1156,0.373,-0.0598,-0.9004,0.8953,-2.3352,4.8192,4.8192,-7.2638,1.0,0.5484,14.4576,14.4864854268
2263,1396949385220,2.5596,1.6987,0.4919,-0.9183,0.9189,-2.2585,-3.3506,-3.3506,12.0401,1.0,4.7502,10.0518,20.1457991331
2264,1396949385319,0.2229,-0.0846,0.1188,-0.7974,0.5886,-2.1873,3.3031,3.3031,-0.2238,1.0,0.4263,9.9093,8.51632065563
2265,1396949385418,-0.1146,0.0613,-0.0013,-0.7741,0.5941,-2.1867,-0.3478,-0.3478,0.6351,1.0,0.1772,1.0434,4.48816557813
2291,1396949388001,1.2649,4.0446,-0.1713,1.7446,0.3667,0.9279,-1.9937,-1.9937,7.5596,1.0,5.4808,5.9811,15.3487241388
2292,1396949388100,-7.2178,4.4337,-7.1811,-0.679,0.2233,-2.2267,-11.9176,-11.9176,13.8091,1.0,18.8326,35.7528,36.0228176532
2293,1396949388200,-2.9001,0.0502,-1.9318,-0.6926,0.094,-2.2098,7.2002,7.2002,-5.5823,1.0,4.8821,21.6006,18.0937607133
2294,1396949388299,-1.0519,3.8265,-0.5136,-0.7103,1.2749,-2.5559,6.3109,6.3109,-12.8423,1.0,5.392,18.9327,24.181687776
2295,1396949388398,4.1656,6.0153,-1.6965,1.5101,0.5085,1.0817,-2.4164,-2.4164,-8.4166,1.0,11.8774,7.2492,19.695130853
2296,1396949388497,-7.0469,4.7312,-7.3489,-0.956,0.2966,-2.119,-18.4878,-18.4878,23.8932,1.0,19.127,55.4634,50.0174462028
2297,1396949388597,-1.5471,-0.9837,-1.3492,-0.8236,0.0128,-2.1171,3.2983,3.2983,-2.1055,1.0,3.88,9.8949,10.3474809125
2298,1396949388696,0.3061,0.5628,0.5517,-0.717,0.3639,-2.0927,1.5576,1.5576,-1.6392,1.0,1.4206,4.6728,6.76482928212
2305,1396949389392,-0.6677,0.1543,-0.7353,-0.839,0.8921,-2.2881,6.059,6.059,-7.4143,1.0,1.5573,18.177,16.355478959
2306,1396949389491,0.3843,1.4816,0.1836,1.8855,1.3418,1.0846,2.6131,2.6131,-6.0939,1.0,2.0495,7.8393,12.9803658174
2307,1396949389590,1.3976,2.1468,0.1207,1.5972,1.12,1.315,-1.9323,-1.9323,2.5161,1.0,3.6651,5.7969,10.3112989047
2308,1396949389690,-3.5804,4.1882,-0.9129,-0.9565,0.6338,-2.2759,-9.4368,-9.4368,18.4211,1.0,8.6815,28.3104,32.1987097157
2309,1396949389788,-1.2258,-0.3384,-0.5488,-0.9463,0.0908,-2.2291,-0.2233,-0.2233,1.2545,1.0,2.113,0.6699,5.94485719327
2310,1396949389888,0.0927,0.0349,0.2,-0.8664,0.1729,-2.2194,2.0007,2.0007,-1.3329,1.0,0.3276,6.0021,6.60953906775
2311,1396949389987,0.2747,0.2462,0.1679,-0.8266,0.2715,-2.2148,0.381,0.381,-0.2861,1.0,0.6888,1.143,4.3282577584
2323,1396949391179,0.605,1.5461,0.2477,1.8461,0.8156,1.046,0.3438,0.3438,-1.8493,1.0,2.3988,1.0314,7.29847935146
2324,1396949391278,0.794,2.688,0.3319,1.3932,1.2389,1.51,-5.1881,-5.1881,10.5748,1.0,3.8139,15.5643,19.83536397
2325,1396949391379,-3.5907,1.0083,-1.7473,-0.772,0.2856,-2.3312,-7.2258,-7.2258,7.5232,1.0,6.3463,21.6774,20.1968786565
2326,1396949391477,-1.2884,-0.2748,-1.0116,-0.8278,0.0057,-2.3231,-0.9236,-0.9236,0.8036,1.0,2.5748,2.7708,6.35114408783
2327,1396949391577,-0.0757,-0.0896,0.1084,-0.8324,0.0567,-2.2483,0.8343,0.8343,0.2884,1.0,0.2737,2.5029,4.51173018198
2328,1396949391676,0.0653,0.0954,0.1664,-0.8457,0.0837,-2.2285,-0.1111,-0.1111,-0.0321,1.0,0.3271,0.3333,3.5208830633
2332,1396949392074,-0.2762,-0.2546,-0.3208,-0.7769,0.0409,-2.277,-0.328,-0.328,-1.1962,1.0,0.8516,0.984,4.87177369754
2333,1396949392172,-2.2836,0.8275,-1.8191,-0.8417,0.828,-2.3292,6.9825,6.9825,-9.926,1.0,4.9302,20.9475,21.0347744579
2334,1396949392272,-1.3507,2.7798,-0.5249,1.8073,1.0506,1.0528,4.8795,4.8795,-10.4052,1.0,4.6554,14.6385,19.5310169552
2335,1396949392371,0.0637,3.3613,0.3514,1.6016,0.4287,1.0777,-1.087,-1.087,4.8126,1.0,3.7764,3.261,11.5403722098
2336,1396949392470,0.7513,4.8721,0.1866,-1.0703,0.9587,-2.1804,-9.7072,-9.7072,21.2819,1.0,5.81,29.1216,34.4680731598
2337,1396949392570,-1.6278,-0.3054,-1.0272,-1.0088,0.0918,-2.2,1.5244,1.5244,1.5258,1.0,2.9604,4.5732,7.8906289915
2338,1396949392669,-0.0478,-0.1997,-0.2857,-0.9168,-0.0037,-2.1656,1.4777,1.4777,0.4188,1.0,0.5332,4.4331,5.5692720044
2339,1396949392768,0.1351,0.0401,-0.1027,-0.9151,0.0072,-2.1506,0.1764,0.1764,-0.268,1.0,0.2779,0.5292,3.61341612784
2446,1396949403395,-0.5589,0.5223,0.0136,1.485,0.6195,2.4453,2.6658,2.6658,-5.8788,1.0,1.0948,7.9974,12.2986687799
2447,1396949403494,0.1207,2.2374,0.305,1.5264,0.2021,2.2778,-0.2867,-0.2867,-0.98,1.0,2.6631,0.8601,7.32817944032
2448,1396949403594,0.261,5.9795,0.8103,1.0906,1.0548,2.954,-5.1812,-5.1812,18.7045,1.0,7.0508,15.5436,31.2276991611
2449,1396949403693,-2.3489,3.224,-2.6594,-0.8489,-0.3383,-1.1039,-9.4283,-9.4283,10.8893,1.0,8.2323,28.2849,24.3004376186
2450,1396949403792,-2.9035,0.275,-0.7479,-1.0628,-0.7181,-1.1561,0.5348,0.5348,-0.5566,1.0,3.9264,1.6044,6.88691799568
2451,1396949403891,-0.4411,-0.051,-0.2138,-1.0227,-0.6683,-1.0551,1.656,1.656,-0.5698,1.0,0.7059,4.968,5.64918731582
2452,1396949403992,-0.0864,0.1498,0.0531,-0.9648,-0.5483,-1.0051,0.745,0.745,-0.9306,1.0,0.2893,2.235,4.10482572213
